url;perfume;brand;country;gender;rating value;rating count;year;top;middle;base;perfumer1;perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5;image_url
https://www.fragrantica.com/perfume/jimmy-choo/jimmy-choo-man-intense-39467.html;jimmy-choo-man-intense;jimmy-choo;UK;men;4.06;957;2016.0;melon, lavender, mandarin orange;geranium, black pepper, artemisia;tonka bean, patchouli, labdanum;unknown;;fresh spicy;aromatic;amber;warm spicy;lavender;https://fimgs.net/mdimg/perfume-thumbs/375x500.39467.jpg
https://www.fragrantica.com/perfume/jo-malone-london/star-magnolia-44050.html;star-magnolia;jo-malone-london;UK;women;4.06;288;2017.0;lemon, ginger, shiso;magnolia, neroli;amber, cedar;anne flipo;;citrus;floral;aromatic;fresh;warm spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.44050.jpg
https://www.fragrantica.com/perfume/jo-malone-london/vanilla-anise-6459.html;vanilla-anise;jo-malone-london;UK;unisex;4.06;779;2009.0;star anise, fennel, neroli, bergamot;frangipani, orchid, clove, tuberose, jasmine;vanilla, tonka bean, vetiver, amber;celine barel;;soft spicy;anis;vanilla;floral;powdery;https://fimgs.net/mdimg/perfume-thumbs/375x500.6459.jpg
https://www.fragrantica.com/perfume/jo-malone-london/white-moss-snowdrop-cologne-limited-edition-77979.html;white-moss-snowdrop-cologne-limited-edition;jo-malone-london;UK;unisex;4.06;47;2022.0;petitgrain, clementine;snowdrops, neroli;moss, amber, tonka bean;unknown;;citrus;floral;mossy;fresh;green;https://fimgs.net/mdimg/perfume-thumbs/375x500.77979.jpg
https://www.fragrantica.com/perfume/jo-malone-london/silver-needle-tea-36748.html;silver-needle-tea;jo-malone-london;UK;unisex;4.06;125;2016.0;bergamot, saffron;rose, mimosa;musk, herbal notes;serge majoullier;;musky;powdery;rose;citrus;green;https://fimgs.net/mdimg/perfume-thumbs/375x500.36748.jpg
https://www.fragrantica.com/perfume/juliette-has-a-gun/moon-dance-27997.html;moon-dance;juliette-has-a-gun;France;women;4.06;771;2014.0;bergamot;tuberose, violet, rose;patchouli;unknown;;tuberose;violet;white floral;patchouli;rose;https://fimgs.net/mdimg/perfume-thumbs/375x500.27997.jpg
https://www.fragrantica.com/perfume/kate-spade/kate-spade-new-york-64401.html;kate-spade-new-york;kate-spade;USA;women;4.06;903;2020.0;wild strawberry, citruses, bergamot;rose, freesia;ambroxan, cashmeran;marie salamagne;;citrus;fruity;sweet;woody;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.64401.jpg
https://www.fragrantica.com/perfume/kayali-fragrances/the-wedding-velvet-santal-35-83207.html;the-wedding-velvet-santal-35;kayali-fragrances;UAE;men;4.06;269;2023.0;tea, jasmine;cedarwood, white musk;sandalwood, benzoin;fabrice pellegrin;;woody;powdery;warm spicy;amber;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.83207.jpg
https://www.fragrantica.com/perfume/lancome/hypnose-homme-eau-fraiche-3104.html;hypnose-homme-eau-fraiche;lancome;France;men;4.06;121;2008.0;ginger, bitter orange, mint;lavender;patchouli, oakmoss;unknown;;warm spicy;lavender;citrus;aromatic;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.3104.jpg
https://www.fragrantica.com/perfume/lattafa-perfumes/masa-88636.html;masa;lattafa-perfumes;UAE;unisex;4.06;246;2023.0;mango, saffron, lemon, pink pepper;violet leaf, ginger, osmanthus, orange blossom;mineral notes, suede, patchouli, amber;unknown;;mineral;leather;warm spicy;fruity;tropical;https://fimgs.net/mdimg/perfume-thumbs/375x500.88636.jpg
https://www.fragrantica.com/perfume/lattafa-perfumes/thouq-82693.html;thouq;lattafa-perfumes;UAE;unisex;4.06;68;2022.0;litchi, bergamot;rose, incense;amber, vetiver;unknown;;amber;rose;smoky;fruity;balsamic;https://fimgs.net/mdimg/perfume-thumbs/375x500.82693.jpg
https://www.fragrantica.com/perfume/les-liquides-imaginaires/liquide-76680.html;liquide;les-liquides-imaginaires;France;unisex;4.06;219;2022.0;saffron, mandarin orange;orange blossom, solar notes, carrot seeds, coriander, jasmine;ambroxan, white musk, vanilla, labdanum, woody notes, patchouli;nisrine bouazzaoui grillié;quentin bisch;musky;amber;powdery;white floral;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.76680.jpg
https://www.fragrantica.com/perfume/loewe/aire-fantasia-50091.html;aire-fantasia;loewe;Spain;women;4.06;99;2018.0;lemon, grapefruit, tangerine, orange;neroli, lily-of-the-valley, magnolia, almond blossom, jasmine;musk, vetiver, sandalwood, siam benzoin;unknown;;citrus;white floral;aromatic;fresh;;https://fimgs.net/mdimg/perfume-thumbs/375x500.50091.jpg
https://www.fragrantica.com/perfume/loewe/solo-loewe-ella-50900.html;solo-loewe-ella;loewe;Spain;women;4.06;856;2018.0;apple, pear, peach, bitter orange;jasmine sambac, orange blossom, green tea, heliotrope, violet, damask rose;white woods, amber, virginian cedar;unknown;;white floral;fruity;fresh;citrus;powdery;https://fimgs.net/mdimg/perfume-thumbs/375x500.50900.jpg
https://www.fragrantica.com/perfume/lolita-lempicka/lolita-lempicka-l-eau-en-blanc-14715.html;lolita-lempicka-l-eau-en-blanc;lolita-lempicka;France;women;4.06;860;2012.0;iris, violet leaf;violet, sour cherry, raspberry, licorice;musk, heliotrope, tonka bean, vetiver;annick menardo;;powdery;violet;sweet;iris;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.14715.jpg
https://www.fragrantica.com/perfume/lolita-lempicka/elle-l-aime-a-la-folie-27055.html;elle-l-aime-a-la-folie;lolita-lempicka;France;women;4.06;247;2014.0;mandarin orange, bergamot;ylang-ylang, jasmine;myrhh, amber, sandalwood;unknown;;amber;woody;yellow floral;sweet;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.27055.jpg
https://www.fragrantica.com/perfume/louis-vuitton/fleur-du-desert-73006.html;fleur-du-desert;louis-vuitton;France;unisex;4.06;342;;honey, cinnamon;jasmine, rose, orange blossom;agarwood (oud), ambroxan, ambrette (musk mallow);jacques cavallier;;white floral;honey;floral;oud;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.73006.jpg
https://www.fragrantica.com/perfume/lush/pansy-56379.html;pansy;lush;UK;unisex;4.06;496;1993.0;orange blossom, rosemary;blackberry, floral notes, bergamot;galbanum, labdanum;mark constantine;;aromatic;citrus;fresh spicy;white floral;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.56379.jpg
https://www.fragrantica.com/perfume/m-micallef/gardenia-8296.html;gardenia;m-micallef;France;women;4.06;845;2002.0;gardenia, peach;gardenia, jasmine, ylang-ylang, sandalwood;white musk, ambergris;jean-claude astier;;white floral;vanilla;amber;lactonic;animalic;https://fimgs.net/mdimg/perfume-thumbs/375x500.8296.jpg
https://www.fragrantica.com/perfume/m-micallef/osaito-37995.html;osaito;m-micallef;France;men;4.06;326;2016.0;sea notes, citruses, grapefruit;myrtle, marigold;musk, exotic woods, sandalwood, amber;geoffrey nejman;jean-claude astier;aromatic;citrus;fresh spicy;herbal;marine;https://fimgs.net/mdimg/perfume-thumbs/375x500.37995.jpg
https://www.fragrantica.com/perfume/m-micallef/note-vanillee-nectar-78628.html;note-vanillee-nectar;m-micallef;France;unisex;4.06;113;2023.0;mandarin orange, citruses;jasmine;vanilla, rum, sandalwood, cognac, amber;paulo de moraes;;woody;vanilla;powdery;warm spicy;rum;https://fimgs.net/mdimg/perfume-thumbs/375x500.78628.jpg
https://www.fragrantica.com/perfume/m-micallef/pure-extreme-nectar-59780.html;pure-extreme-nectar;m-micallef;France;women;4.06;83;2020.0;rose, magnolia;jasmine;white musk, amber, precious woods;jean-claude astier;;musky;floral;rose;powdery;white floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.59780.jpg
https://www.fragrantica.com/perfume/maison-alhambra/niche-royal-rouge-89032.html;niche-royal-rouge;maison-alhambra;UAE;women;4.06;36;2022.0;bitter orange, pink pepper, bergamot, fruits;ylang-ylang, jasmine sambac, rose, lily-of-the-valley;patchouli, sandalwood, amber, vanilla;unknown;;woody;citrus;white floral;yellow floral;patchouli;https://fimgs.net/mdimg/perfume-thumbs/375x500.89032.jpg
https://www.fragrantica.com/perfume/mancera/crazy-for-oud-57880.html;crazy-for-oud;mancera;France;unisex;4.06;307;2019.0;laotian oud, leather, bergamot;tiramisu, bulgarian rose, violet, patchouli, white magnolia;vanilla, woody notes, white musk, amber, oakmoss;unknown;;woody;oud;sweet;animalic;leather;https://fimgs.net/mdimg/perfume-thumbs/375x500.57880.jpg
https://www.fragrantica.com/perfume/marc-jacobs/daisy-eau-so-fresh-10858.html;daisy-eau-so-fresh;marc-jacobs;USA;women;4.06;6454;2011.0;green notes, raspberry, pear, grapefruit;violet, litchi, apple blossom, rose, jasmine;musk, plum, virginia cedar;unknown;;fruity;sweet;green;floral;violet;https://fimgs.net/mdimg/perfume-thumbs/375x500.10858.jpg
https://www.fragrantica.com/perfume/moschino/moschino-forever-11613.html;moschino-forever;moschino;Italy;men;4.06;1052;2011.0;kumquat, star anise, bergamot;pepper, clary sage, tonka bean;sandalwood, vetiver, musk;nathalie lorson;;citrus;aromatic;soft spicy;fresh spicy;anis;https://fimgs.net/mdimg/perfume-thumbs/375x500.11613.jpg
https://www.fragrantica.com/perfume/mugler/a-men-fantasm-93266.html;a-men-fantasm;mugler;France;men;4.06;72;2024.0;pink pepper, bergamot, citrus;dark chocolate, clary sage;patchouli;unknown;;patchouli;warm spicy;chocolate;soft spicy;aromatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.93266.jpg
https://www.fragrantica.com/perfume/mugler/alien-sunessence-edition-limitee-2011-or-d-ambre-11552.html;alien-sunessence-edition-limitee-2011-or-d-ambre;mugler;France;women;4.06;976;2011.0;kiwi;jasmine, orchid, vanille;amber, woodsy notes;dominique ropion;;white floral;fruity;amber;floral;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.11552.jpg
https://www.fragrantica.com/perfume/mugler/angel-aqua-chic-2013-17655.html;angel-aqua-chic-2013;mugler;France;women;4.06;453;2013.0;raspberry bloom, green apple;rose water;patchouli, vanilla;unknown;;fruity;patchouli;rose;floral;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.17655.jpg
https://www.fragrantica.com/perfume/mugler/angel-garden-of-stars-violette-angel-712.html;angel-garden-of-stars-violette-angel;mugler;France;women;4.06;837;2005.0;sugar, violet leaf, hiacynth;violet, woodsy notes;patchouli, vanilla, oakmoss;francoise caron;;woody;violet;patchouli;powdery;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.712.jpg
https://www.fragrantica.com/perfume/narciso-rodriguez/musc-noir-for-her-64730.html;musc-noir-for-her;narciso-rodriguez;USA;women;4.06;3415;2021.0;plum;musk, heliotrope;suede;sonia constant;;musky;powdery;fruity;sweet;leather;https://fimgs.net/mdimg/perfume-thumbs/375x500.64730.jpg
https://www.fragrantica.com/perfume/narciso-rodriguez/narciso-eau-de-toilette-30658.html;narciso-eau-de-toilette;narciso-rodriguez;USA;women;4.06;1876;2015.0;bulgarian rose, peony;musk;white cedar extract, cedar, vetiver;unknown;;woody;rose;musky;floral;powdery;https://fimgs.net/mdimg/perfume-thumbs/375x500.30658.jpg
https://www.fragrantica.com/perfume/natura/rosas-vermelhas-26050.html;rosas-vermelhas;natura;Brazil;women;4.06;36;2008.0;grapefruit, apple, black pepper;pink peony, magnolia;patchouli, sandalwood;unknown;;floral;fresh;citrus;woody;rose;https://fimgs.net/mdimg/perfume-thumbs/375x500.26050.jpg
https://www.fragrantica.com/perfume/natura/amasso-26035.html;amasso;natura;Brazil;men;4.06;100;2010.0;apple, violet leaf, bergamot;cinnamon, pink pepper, geranium;musk, cedar, amber;verônica kato;;cinnamon;warm spicy;musky;fresh spicy;soft spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.26035.jpg
https://www.fragrantica.com/perfume/natura/beijo-de-humor-60811.html;beijo-de-humor;natura;Brazil;women;4.06;221;2020.0;cinnamon, cardamom, ginger, priprioca, pear, mandarin orange;plum, milk, jasmine;sandalwood, caramel, vanilla, cashmeran, moss;unknown;;warm spicy;fruity;sweet;woody;cinnamon;https://fimgs.net/mdimg/perfume-thumbs/375x500.60811.jpg
https://www.fragrantica.com/perfume/natura/humor-a-rigor-34951.html;humor-a-rigor;natura;Brazil;men;4.06;162;2014.0;cardamom, apple, grapefruit;violet, heliotrope;sandalwood, musk, amber;verônica kato;;warm spicy;powdery;aromatic;woody;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.34951.jpg
https://www.fragrantica.com/perfume/natura/kaiak-o2-87210.html;kaiak-o2;natura;Brazil;women;4.06;134;2023.0;watery notes, lemon, pink pepper, bergamot, mint, ginger, pepper, priprioca, nutmeg;water lily, jasmine, rose;musk, cedar, amber;verônica kato;;citrus;aquatic;fresh;aromatic;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.87210.jpg
https://www.fragrantica.com/perfume/natura/kriska-descoberta-31809.html;kriska-descoberta;natura;Brazil;women;4.06;70;2015.0;fruity notes, citruses;ylang-ylang, orange blossom;vanilla, amber, woody notes;unknown;;sweet;fruity;vanilla;amber;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.31809.jpg
https://www.fragrantica.com/perfume/natura/luna-ilumina-85054.html;luna-ilumina;natura;Brazil;women;4.06;80;2023.0;pink pepper, black currant, pear, green apple, mandarin orange, cardamom;rose, lily of the valley, cashmeran;patchouli, musk;verônica kato;;rose;fruity;soft spicy;musky;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.85054.jpg
https://www.fragrantica.com/perfume/natura/frescor-capitiu-70066.html;frescor-capitiu;natura;Brazil;women;4.06;47;2021.0;red fruits, pink pepper, mandarin orange;tiare flower, capitiú, bulgarian rose;bourbon vanilla, sandalwood, amber;verônica kato;;fruity;sweet;white floral;soft spicy;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.70066.jpg
https://www.fragrantica.com/perfume/natura/amora-vermelha-e-jabuticaba-61434.html;amora-vermelha-e-jabuticaba;natura;Brazil;women;4.06;174;2020.0;cherry, red mulberry, pomegranate, litchi, pear, brazilian mandarin, orange;blackberry, jabuticaba, plum, magnolia, false jasmine, lily-of-the-valley;vanilla, musk, caramel, amber, tonka bean, sandalwood;verônica kato;;fruity;sweet;vanilla;powdery;cherry;https://fimgs.net/mdimg/perfume-thumbs/375x500.61434.jpg
https://www.fragrantica.com/perfume/nishane/munegu-30573.html;munegu;nishane;Turkey;unisex;4.06;210;2015.0;orange, cedar;cumin, cardamom, nutmeg, geranium, ylang-ylang;patchouli, labdanum, amber, olibanum, tobacco;sylvain cara;;fresh spicy;woody;amber;warm spicy;patchouli;https://fimgs.net/mdimg/perfume-thumbs/375x500.30573.jpg
https://www.fragrantica.com/perfume/nishane/sultan-vetiver-30574.html;sultan-vetiver;nishane;Turkey;unisex;4.06;1114;2013.0;java vetiver oil, anise, bergamot, pepper;bourbon vetiver, haitian vetiver, neroli, tonka bean;vetiver, leather, amber;jorge lee;;aromatic;woody;earthy;citrus;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.30574.jpg
https://www.fragrantica.com/perfume/nishane/fan-your-flames-37603.html;fan-your-flames;nishane;Turkey;unisex;4.06;2410;2016.0;coconut, rum;tobacco, tonka bean;chinese cedar, oakmoss;jorge lee;;sweet;coconut;woody;tobacco;rum;https://fimgs.net/mdimg/perfume-thumbs/375x500.37603.jpg
https://www.fragrantica.com/perfume/o-boticario/214-musk-cedro-58756.html;214-musk-cedro;o-boticario;Brazil;women;4.06;127;2019.0;black pepper, cardamon, sicilian bergamot;cedar essence, cinnamon, pepper;leather, woodsy notes, belambra tree;frank voelkl;hernan fígoli;woody;warm spicy;leather;fresh spicy;cinnamon;https://fimgs.net/mdimg/perfume-thumbs/375x500.58756.jpg
https://www.fragrantica.com/perfume/o-boticario/capricho-33553.html;capricho;o-boticario;Brazil;women;4.06;386;2001.0;red fruits, bergamot, green notes, mint, pepper;almond, freesia, tonka bean, cyclamen, jasmine;vanilla, amber, musk, cedar, sandalwood;adilson rato;;green;fresh spicy;fruity;floral;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.33553.jpg
https://www.fragrantica.com/perfume/o-boticario/capricho-bemyself-47729.html;capricho-bemyself;o-boticario;Brazil;women;4.06;375;2017.0;mandarin orange, bergamot;jasmine, violet, lilac, cyclamen, rose;coconut, vanilla, musk, sandalwood, cedar;christelle laprade;;vanilla;coconut;powdery;sweet;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.47729.jpg
https://www.fragrantica.com/perfume/o-boticario/dr-botica-pocao-da-amizade-63417.html;dr-botica-pocao-da-amizade;o-boticario;Brazil;unisex;4.06;32;2018.0;lavender, rosemary, apricot;orange blossom, lily-of-the-valley, jasmine;musk, powdery notes, sandalowood;unknown;;lavender;musky;white floral;powdery;aromatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.63417.jpg
https://www.fragrantica.com/perfume/o-boticario/floratta-in-rose-7316.html;floratta-in-rose;o-boticario;Brazil;women;4.06;1063;;pink pepper, fruity notes, peach, mandarin orange, apricot, cassis;tincture of rose, gardenia, ylang-ylang, lily-of-the-valley;musk, woodsy notes;verônica casanova;;rose;fruity;musky;sweet;white floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.7316.jpg
https://www.fragrantica.com/perfume/o-boticario/linda-miami-sunset-19002.html;linda-miami-sunset;o-boticario;Brazil;women;4.06;71;;red berries, mandarin orange, bergamot, angelica;jasmine, gardenia, lily-of-the-valley, rose;amber, tonka bean, vanilla, sandalwood, leather, labdanum;verônica casanova;;amber;fruity;citrus;white floral;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.19002.jpg
https://www.fragrantica.com/perfume/o-boticario/malbec-magnetic-52711.html;malbec-magnetic;o-boticario;Brazil;men;4.06;468;2018.0;grapes, apple, pink pepper, citruses, cardamom, cypress;mineral notes, guaiac wood, rose, cedar, patchouli, sandalwood, green notes, cashmeran, juniper, nutmeg;vanilla, amber, musk, cypriol oil or nagarmotha, olibanum;unknown;;fruity;mineral;woody;sweet;powdery;https://fimgs.net/mdimg/perfume-thumbs/375x500.52711.jpg
https://www.fragrantica.com/perfume/o-boticario/aguas-de-limao-patchouli-38251.html;aguas-de-limao-patchouli;o-boticario;Brazil;women;4.06;68;2011.0;lime, herbal notes, chamomile, lavender, sage, lemon;cedar, lily-of-the-valley, cinnamon, carnation, geranium, ylang-ylang;patchouli, musk, cedar, sandalowood, amber, vetiver, benzoin;unknown;;woody;citrus;warm spicy;patchouli;aromatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.38251.jpg
https://www.fragrantica.com/perfume/paco-rabanne/eau-paco-rabanne-527.html;eau-paco-rabanne;paco-rabanne;Spain;men;4.06;233;2002.0;bergamot, lavender, lemon, orange blossom;basil, vetiver, pepper, precious woods;incense, oakmoss, musk, sandalwood, amber, leather;olivier cresp;;fresh spicy;aromatic;citrus;woody;lavender;https://fimgs.net/mdimg/perfume-thumbs/375x500.527.jpg
https://www.fragrantica.com/perfume/paco-rabanne/1-million-absolutely-gold-15951.html;1-million-absolutely-gold;paco-rabanne;Spain;men;4.06;451;2012.0;mandarin orange;flowers;leather;unknown;;floral;leather;citrus;animalic;smoky;https://fimgs.net/mdimg/perfume-thumbs/375x500.15951.jpg
https://www.fragrantica.com/perfume/paco-rabanne/ultraviolet-liquid-metal-for-men-4860.html;ultraviolet-liquid-metal-for-men;paco-rabanne;Spain;men;4.06;31;2004.0;mint, mandarin orange;coriander;amber, musk;unknown;;aromatic;green;amber;citrus;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.4860.jpg
https://www.fragrantica.com/perfume/parfums-de-marly/galloway-23271.html;galloway;parfums-de-marly;France;unisex;4.06;1580;2014.0;citruses, pepper;orange blossom, iris;musk, amber;unknown;;citrus;musky;powdery;fresh spicy;white floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.23271.jpg
https://www.fragrantica.com/perfume/penhaligon-s/lily-spice-4544.html;lily-spice;penhaligon-s;UK;women;4.06;549;2006.0;lily, saffron;cloves, pepper;benzoin, vanilla, musk, patchouli;mathilde bijaoui;;white floral;warm spicy;soft spicy;fresh spicy;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.4544.jpg
https://www.fragrantica.com/perfume/prada/prada-candy-kiss-34973.html;prada-candy-kiss;prada;Italy;women;4.06;2237;2016.0;musk;musk, orange blossom;musk, vanilla;daniela (roche) andrier;;musky;white floral;vanilla;powdery;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.34973.jpg
https://www.fragrantica.com/perfume/ralph-lauren/polo-cologne-intense-eau-de-parfum-66411.html;polo-cologne-intense-eau-de-parfum;ralph-lauren;USA;men;4.06;718;2021.0;basil, mint, grapefruit;clary sage, violet leaf, thyme;ambroxan, vetiver, patchouli;unknown;;aromatic;fresh spicy;green;woody;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.66411.jpg
https://www.fragrantica.com/perfume/rasasi/khaltat-al-khasa-19521.html;khaltat-al-khasa;rasasi;UAE;unisex;4.06;124;;spicy notes, bergamot;rose, saffron;agarwood (oud), amber, sandalwood, musk;unknown;;warm spicy;rose;oud;powdery;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.19521.jpg
https://www.fragrantica.com/perfume/rasasi/kun-mukthalifan-women-19682.html;kun-mukthalifan-women;rasasi;UAE;women;4.06;49;;peach, bergamot;tuberose, heliotrope, jasmine;vanilla, patchouli, amber, sandalwood, musk;unknown;;powdery;vanilla;fruity;woody;patchouli;https://fimgs.net/mdimg/perfume-thumbs/375x500.19682.jpg
https://www.fragrantica.com/perfume/rasasi/vanity-26324.html;vanity;rasasi;UAE;women;4.06;50;2014.0;ylang-ylang, pepper, lemon, bergamot;magnolia, olive blossom, cinnamon;sandalwood, ambergris, musk;unknown;;woody;yellow floral;floral;citrus;warm spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.26324.jpg
https://www.fragrantica.com/perfume/roberto-verino/rv-pure-12750.html;rv-pure;roberto-verino;Spain;men;4.06;62;2011.0;red apple, lime, bergamot, galbanum, mandarin orange;basil, lavender, clary sage, seaweed, jasmine, clove;virginia cedar, musk, patchouli, amber, oak moss, sandalwood;unknown;;aromatic;citrus;fresh spicy;green;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.12750.jpg
https://www.fragrantica.com/perfume/rochas/l-homme-rochas-59056.html;l-homme-rochas;rochas;France;men;4.06;977;2020.0;blood orange, pineapple, cardamom;juniper berries, geranium, basil;tonka bean, patchouli, moss;bruno jovanovic;;aromatic;fresh spicy;warm spicy;citrus;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.59056.jpg
https://www.fragrantica.com/perfume/roja-dove/karenina-40686.html;karenina;roja-dove;UK;women;4.06;126;2016.0;aldehydes, bergamot;carnation, gardenia, frangipani, ylang-ylang, violet, jasmine, orange blossom, rose, geranium;cloves, vanilla, green notes, musk, cedar;roja dove;;floral;white floral;warm spicy;powdery;aldehydic;https://fimgs.net/mdimg/perfume-thumbs/375x500.40686.jpg
https://www.fragrantica.com/perfume/salvatore-ferragamo/ferragamo-bright-leather-73969.html;ferragamo-bright-leather;salvatore-ferragamo;Italy;men;4.06;308;2022.0;bergamot, mandarin orange, grapefruit;white leather, rosemary, basil;musk, patchouli, cedar;antoine maisondieu;;fresh spicy;citrus;aromatic;woody;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.73969.jpg
https://www.fragrantica.com/perfume/sol-de-janeiro/beijos-de-sol-92620.html;beijos-de-sol;sol-de-janeiro;USA;women;4.06;159;2024.0;peach, mango;coconut milk, frangipani;white musk, woodsy notes;clement gavarry;;tropical;coconut;sweet;fruity;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.92620.jpg
https://www.fragrantica.com/perfume/sonia-rykiel/rykiel-woman-1479.html;rykiel-woman;sonia-rykiel;France;women;4.06;533;2003.0;violet, dates, pink pepper;pepper, sunflower, rose, jasmine;leather, amber, agarwood (oud), olibanum, musk;anne flipo;;sweet;violet;powdery;fresh spicy;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.1479.jpg
https://www.fragrantica.com/perfume/stephane-humbert-lucas-777/oumma-18310.html;oumma;stephane-humbert-lucas-777;France;unisex;4.06;217;2013.0;moroccan rose, bulgarian rose, grasse rose, egyptian jasmine;tolu balsam, peru balsam;agarwood (oud), cypriol oil or nagarmotha, cade oil;stéphane humbert lucas;;amber;woody;balsamic;oud;powdery;https://fimgs.net/mdimg/perfume-thumbs/375x500.18310.jpg
https://www.fragrantica.com/perfume/swiss-arabian/shawq-54284.html;shawq;swiss-arabian;UAE;unisex;4.06;235;;pineapple, black currant, bergamot;birch, lily-of-the-valley;ambroxan, patchouli, musk;unknown;;fruity;sweet;woody;tropical;leather;https://fimgs.net/mdimg/perfume-thumbs/375x500.54284.jpg
https://www.fragrantica.com/perfume/tom-ford/cafe-rose-15913.html;cafe-rose;tom-ford;USA;unisex;4.06;2559;2012.0;may rose, saffron, black pepper;turkish rose, bulgarian rose, coffee;patchouli, incense, sandalwood, amber;unknown;;warm spicy;rose;woody;amber;patchouli;https://fimgs.net/mdimg/perfume-thumbs/375x500.15913.jpg
https://www.fragrantica.com/perfume/tom-ford/noir-eau-de-toilette-21553.html;noir-eau-de-toilette;tom-ford;USA;men;4.06;632;2013.0;citruses, mint, italian lemon;oriental notes, spices, herbal notes;musk, woody notes;unknown;;warm spicy;citrus;musky;green;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.21553.jpg
https://www.fragrantica.com/perfume/tom-ford/sahara-noir-17333.html;sahara-noir;tom-ford;USA;women;4.06;2120;2013.0;labdanum, cypress, bitter orange, calamus;incense, beeswax, cinnamon, papyrus, moroccan rose, egyptian jasmine;egyptian balsam, amber, labdanum, benzoin, agarwood (oud), cedar, vanilla;rodrigo flores-roux;;amber;woody;balsamic;warm spicy;smoky;https://fimgs.net/mdimg/perfume-thumbs/375x500.17333.jpg
https://www.fragrantica.com/perfume/trussardi/bianco-2515.html;bianco;trussardi;Italy;women;4.06;180;2006.0;gooseberry, lotus, pink grapefruit;white pepper, white magnolia;musk, woody notes, amber;alberto morillas;;floral;fresh spicy;citrus;fruity;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.2515.jpg
https://www.fragrantica.com/perfume/trussardi/trussardi-uomo-levriero-limited-edition-77027.html;trussardi-uomo-levriero-limited-edition;trussardi;Italy;men;4.06;49;2022.0;italian lemon, violet leaves, cypress, clary sage, galbanum;mirabelle, nutmeg, geranium, mahonial;amyris, amberwood, patchouli, musk, guaiac wood;amelie jacquin;;aromatic;woody;fresh spicy;citrus;warm spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.77027.jpg
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-green-stravaganza-88989.html;valentino-uomo-born-in-roma-green-stravaganza;valentino;Italy;men;4.06;1382;2024.0;calabrian bergamot;coffee;vetiver;nathalie lorson;olivier cresp;citrus;coffee;aromatic;fresh spicy;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.88989.jpg
https://www.fragrantica.com/perfume/valentino/valentina-assoluto-15514.html;valentina-assoluto;valentino;Italy;women;4.06;2038;2012.0;truffle, peach, bergamot;madagascar vanilla, tuberose, italian jasmine;patchouli, oakmoss, cedar;olivier cresp;;earthy;white floral;woody;vanilla;tuberose;https://fimgs.net/mdimg/perfume-thumbs/375x500.15514.jpg
